Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
ShenShan,2,richard,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer,en,NodeColor
Player_14_38,14,38,1,8,,,"那如果还需要与奎卡交易,我应该找谁？",False,Block,Normal,,,,[],,,[],,,,,1788.05;273.6907
Player_14_39,14,39,1,8,,,容器是什么?,False,Block,Normal,,,,[],,,[],,,,,1945.742;198.3754
Player_14_41,14,41,1,8,,,肯托为什么需要克农,False,Block,Normal,,,,[],,,[],,,,,2199.741;159.5469
特律_14_42,14,42,8,1,,,"容器是用于存储由圣山发送过来的虚实体,经过容器的解码转换最终成为符合当前势力的资源配置",False,Block,Normal,,,,[],,,[],,,,,2039.86;304.8459
特律_14_43,14,43,8,1,,,"在目前看来已经是不可能的事了,所多提斯很有可能已经篡改了克农的归属权,这使之前的协议足以遭到破坏,奎卡已经危在旦夕了",False,Block,Normal,,,,[],,,[],,,,,1778.638;368.3966
特律_14_44,14,44,8,1,,,"肯托是圣山最大的运输公司,掌管着圣山大部分的运输网,列车需要克农来提高燃料的再生性以及行驶的速度,托奇来的可真是不是时候.",False,Block,Normal,,,,[],,,[],,,,,2275.036;371.8998
Player_14_45,14,45,1,8,,,奎卡的克农容器还会存在吗？,False,Block,Normal,,,,[],,,[],,,,,2092.801;399.5521
Player_14_46,14,46,1,8,,,"那除了奎卡,我还能怎样获取到克农",False,Block,Normal,,,,[],,,[],,,,,1845.697;568.9849
Player_14_47,14,47,1,8,,,"托奇需要一份与奎卡的克农协议,你知道怎么获得吗？",False,Block,Normal,,,,[],,,[],,,,,2319.741;553.6646
特律_14_48,14,48,8,1,,,"我建议你可以去与瑞奇谈谈,他或许可以帮助你,他与我们有一定的合作关系而且他们的营地就驻扎在奎卡附近,但是,与他们交流可不是一件容易的事,他们为了信息遭到泄露,将所有的通信内容转化成了虚空码，需要特殊的装置将讯息采集并转译,我把这个工具给你,你就可以与他们交谈了.\n""获得瑞奇通讯装置""",False,Block,Normal,,"SetQuestState(""设法找到瑞奇党的据点"",""success"");\nUnlockLoc(""瑞奇党秘密地点"");\nSetQuestState(""尝试获取瑞奇的信任"",""active"");\nGiveItems(10013);",,[],,,[],,,,,2078.785;655.4554
特律_14_49,14,49,8,1,,,"奎卡是管理者,可以直接获得克农的管理权,只要先知通过灵视让克农与目标进行""连接""即可产生供给关系.",False,Block,Normal,,,,[],,,[],,,,,2079.86;476.6107
Player_14_50,14,50,1,8,,,离开,False,Block,Normal,,,,[],,,[],,,,,2078.817;755.0142
Player_14_52,14,52,1,8,,,bb,False,Block,Normal,,"SetQuestState(""尝试获取瑞奇的信任"",""abandoned"");\nSetQuestState(""设法找到瑞奇党的据点"",""active"");",,[],,,[],,,,,1262.499;21.40384
特律_14_53,14,53,8,1,,,t,False,Block,Normal,,,,[],,,[],,,,,1;71.17673
Player_14_54,14,54,1,8,,,t,False,Block,Normal,,"SetQuestState(""新生"",""abandoned"");",,[],,,[],,,,,23.35294;29.84798
Player_14_55,14,55,1,8,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,8.370308;397.6896
特律_14_57,14,57,8,1,,,是奎卡人吧？,False,Block,Normal,"Variable[""DungeonBoss""]>=1","SetQuestState(""从下水道逃离奎卡"",""success"");",,[],,,[],,,,,433.4309;92.06732
Player_14_58,14,58,1,8,,,离开,False,Block,Normal,,,,[],,,[],,,,,1281.349;423.9267
特律_14_59,14,59,8,1,,,去跟奎卡营地的人谈谈看有什么帮助,False,Block,Normal,"CurrentQuestState(""新生"")==""active"";",,,[],,,[],,,,,897.76;175.1012
Player_14_60,14,60,1,8,,,了解,False,Block,Normal,,"SetQuestState(""新生"",""success"");",,[],,,[],,,,,1133.443;215.6166
特律_14_61,14,61,8,1,New Dialogue Entry,,,True,Block,Normal,,,,[],,,[],,,,,930.148;62.7763
特律_14_62,14,62,8,1,,,你好幸存者,False,Block,Normal,"CurrentQuestState(""新生"")==""success"";",,,[],,,[],,,,,1179.901;104.4563
Player_15_0,15,0,1,2,START,,,False,Block,Normal,,,None(),[],,,[],,,,,249;17
瑞奇_15_1,15,1,2,1,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,258;60
Player_15_2,15,2,1,2,New Dialogue Entry,,,False,Block,Normal,"CurrentQuestState(""截取货物"")==""success"";",,,[],,,[],,,,,72;168
Player_15_3,15,3,1,2,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,395;272
Player_15_4,15,4,1,2,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,405;122
瑞奇_15_5,15,5,2,1,,,成功摧毁入口,False,Block,Normal,"variable[""HasBrokeLedyneEntrance""]~=false",,,[],,,[],,,,,106;291
瑞奇_15_6,15,6,2,1,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,302;221
瑞奇_15_7,15,7,2,1,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,437;336
Player_15_8,15,8,1,2,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,119.1963;427.8757
Player_16_0,16,0,1,5,START,,,False,Block,Normal,,,None(),[],,,[],,,,,349;34
地底爬虫_16_1,16,1,5,1,,,莱德尼必胜,False,Block,Normal,,,,[],,,[],,,,,380;140
Player_16_2,16,2,1,5,,,对战,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,497;250
Player_17_0,17,0,1,14,START,,,False,Block,Normal,,,None(),[],,,[],,,,,230;9
弗伊_17_1,17,1,14,1,,,莱德尼必胜,False,Block,Normal,,,,[],,,[],,,,,291;119
Player_17_2,17,2,1,14,,,对战,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,379;211
Player_18_0,18,0,1,16,START,,,False,Block,Normal,,,None(),[],,,[],,,,,354;1
莱尼_18_1,18,1,16,1,,,路德亚你们这些杂种最终会倒在所多提斯人的手里,False,Block,Normal,,,,[],,,[],,,,,454;133
生命通道_18_2,18,2,31,16,,,"你们和所多提斯人的勾当早已被我们看穿,你们将圣山出卖给了外界以换取自由,你们最终会付出代价.",False,Block,Normal,,,,[],,,[],,,,,475;270
莱尼_18_3,18,3,16,1,,,真理永远属于所多提斯！！,False,Block,Normal,,,,[],,,[],,,,,264;368
Player_18_4,18,4,1,16,,,使用古代大炮,False,Block,Normal,"Variable[""Chap03AncientWeapon""]~=true",,,[],,,[],,,,,651;370
invalid_entrytag,18,5,-1,16,,,"只见一道红光出现在莱尼周围,瞬息间化为灰烬,成功击败莱德尼返回通知金,",False,Block,Normal,,"SetQuestState(""鼹鼠行动"",""success"");",,[],,,[],,,,,662;466
Player_18_6,18,6,1,16,,,战斗,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,313;467
Player_20_0,20,0,1,8,START,,,False,Block,Normal,,,None(),[],,,[],,,,,731.4089;1
特律_20_1,20,1,8,1,,,"你们是奎卡人吗?你们需要离开奎卡,主要路线已经被所多提斯人占领.",False,Block,Normal,"(CurrentQuestState(""从下水道逃离奎卡"")==""active"" )and\n (Variable[""DungeonBoss""]>=1)","SetQuestState(""新生"",""active"");",,[],,,[],,Are you Qiklian ? Left  Qika now !!!,,,424.1745;71.55056
Player_20_2,20,2,1,8,,,你是谁？,False,Block,Normal,,,,[],,,[],,Who are you?,,,252.8885;178.9277
Player_20_3,20,3,1,8,,,"我们不是奎卡人,我们需要前往沃里达,",False,Block,Normal,,,,[],,,[],,"We're not QIklian,We need to go wolvda.",,,573.6943;142.7062
特律_20_4,20,4,8,1,,,"我是自由联合协会的成员特律,我们不属于任何一个势力,我们的职责是为任何一个有困难的势力提供人道帮助.",False,Block,Normal,,,,[],,,[],, am a member of the Association of Free United. We do not belong to any one power. Our job is to provide humanitarian assistance to any power in need.,,,141.7534;277.8191
特律_20_5,20,5,8,1,,,"奎卡通向沃里达的唯一路线已经被所多提斯势力封锁,自大的所多提斯人无视协议占领了肯托的陆地列车,并对每个人进行身份确认以及序列路径确认.他们不放过一个奎卡人,也不放过任何从奎卡离开的人.",False,Block,Normal,,,,[],,,[],,"  The only route from Queika to Wolida has been blocked by the Sodothian forces. The arrogant Sodothian ignored the agreement and seized the land train of Kentor, and confirmed the identity and sequence of each person's route. They spared no one from Kueka, nor anyone who left from Kueka.",,,594.5043;194.4565
Player_20_6,20,6,1,8,,,为什么?,False,Block,Normal,,,,[],,,[],,Why?,,,644.0182;253.7336
Player_20_7,20,7,1,8,,,你们是早已知道了所多提斯人的阴谋了吗?,False,Block,Normal,,,,[],,,[],,Do you already know the plot of the Sodtyx?,,,168.7605;411.4414
Player_20_8,20,8,1,8,,,与奎卡的关系,False,Block,Normal,,,,[],,,[],,Relationship with Qika.,,,395.3818;290.467
特律_20_10,20,10,8,1,,,"是的,他们与恶魔签订了关口协议,圣山多年封印的裂缝被所多提斯人打开了.外界的恶魔因子开始会蔓延整个圣山大陆",False,Block,Normal,,,,[],,,[],,"Yes, they signed a treaty with the devil, and the chasm in the mountain that had been sealed for years was opened by the sodotes. Demon factors from the outside will begin to spread throughout the holy mountain continent",,,506.8461;493.2713
特律_20_11,20,11,8,1,,,"恶魔与所多提斯的协议中的一项是所多提斯人会引导恶魔放逐奎卡人至恶魔的未知领域建立轮回之门,",False,Block,Normal,,,,[],,,[],,"One of the demons' agreements with Sodotis was that the Sodotis would lead the demons to expel the Queikas into the demons' uncharted territory to establish ""the gates of reincarnation""",,,603.9553;348.8326
特律_20_12,20,12,8,1,,,"我们保持中立,不参与任何一个势力的行为以及与任何一个势力合作",False,Block,Normal,,,,[],,,[],,"We remain neutral, do not participate in any of the forces or cooperate with any of the forces",,,380.6852;356.8553
Player_20_14,20,14,1,8,,,后果是什么,False,Block,Normal,,,,[],,,[],,What are the consequences?,,,275.2491;497.0741
Player_20_15,20,15,1,8,,,那我们应该如何去沃里达.,False,Block,Normal,,,,[],,,[],,So how do we get to Wolvda?,,,701.9641;657.8956
特律_20_16,20,16,8,1,,,"这会造成圣山的资源严重不均导致经济失衡,外界恶魔会打破分配平均协议,将圣山去中心化,届时,圣山会失去主导权,这对于整个圣山🧟‍是毁灭性的打击.",False,Block,Normal,,,,[],,,[],,"This will result in a serious imbalance in the resources of the sacred mountain, leading to economic imbalance. The evil outside will break the agreement of equal distribution and decentralize the sacred mountain. At that time, the sacred mountain will lose its dominant power, which will be a devastating blow to the whole mountain",,,292.9649;601.0471
Player_20_17,20,17,1,8,,,轮回之门是什么,False,Block,Normal,,,,[],,,[],,"What's ""the gates of reincarnation""",,,805.0842;360.3509
Player_20_18,20,18,1,8,,,你们为什么会知道？,False,Block,Normal,,,,[],,,[],,,,,1033.025;324.7512
特律_20_19,20,19,8,1,,,你先去奎卡营地,False,Block,Normal,,"SetQuestState(""新生"",""success"");\nSetQuestState(""从下水道逃离奎卡"",""success"");\nUnlockLoc(""奎卡营地"");\nAddExp(20);",,[],,,[],,Go to Camp Qika.,,,697.0523;738.0176
特律_20_20,20,20,8,1,,,"我们监视了每个向发送圣山的信息包,并检查包的合法性,当存在对圣山不利的请求信息块时,我们会及时地去拦截,可惜,这些不利的消息似乎越过了我们的检查,直接和安全的信息包发送给圣山,导致了裂缝的开放.",False,Block,Normal,,,,[],,,[],,,,,984.3154;424.8013
特律_20_21,20,21,8,1,,,"根据信息块上说这是所多提斯与恶魔的合作项目,他们企图非法利用圣山的永恒资源去打开轮回之门,传说这是唯一通向真实世界的大门.",False,Block,Normal,,,,[],,,[],,"According to the message block, this is a project between Sodotis and the devil, who intend to illegally use the eternal resources of the sacred mountain to open the gate of reincarnation, which is said to be the only door to the real world.",,,768.4351;436.0308
Player_20_22,20,22,1,8,,,裂缝是什么,False,Block,Normal,"是圣山意外形成的对外接口,根据圣山生成的历史记录上说这是关押恶魔的禁地,但是详细的记载在所多提斯人那里,我们无法查看更多详细的信息.",,,[],,,[],,,,,976.947;508.1364
Player_20_23,20,23,1,8,,,你们知道圣山欺骗事件吗?,False,Block,Normal,"CurrentQuestState(""圣山欺骗事件"")==""active"";",,,[],,,[],,,,,1185.862;439.5881
特律_20_24,20,24,8,1,,,裂缝是唯一与外界连通的一道关口，常年由所多提斯人管理着.,False,Block,Normal,,,,[],,,[],,,,,990.2345;564.5524
特律_20_25,20,25,8,1,,,"正是那次简陋的欺骗手段,自由联合协会才会被建立.是瑞奇党主谋的那次事件,你可以尝试与瑞奇党头目瑞奇接触，当时他们的据点我们无法查出来.他们高明的传输技术将自己的真实地址隐藏起来了.",False,Block,Normal,,"SetQuestState(""瑞奇党成精了"",""active"");",,[],,,[],,,,,1275.355;538.2742
特律_20_26,20,26,8,1,,,"你们位于奎卡营地,你可以与其他人交流获取前往沃里达的方式.",False,Block,Normal,"CurrentQuestState(""从下水道逃离奎卡"")==""success"";",,,[],"位于奎卡营地,展开对话",,[],,"You are located in the Queika camp, and you can communicate with other people to find out how to get to Wolvda.",,,960.1208;141.178
Player_20_27,20,27,1,8,,,圣山对决,False,Block,Normal,,,,[],,,[],,,,,2385.28;287.7925
Player_20_28,20,28,1,8,,,营地里目前有谁,False,Block,Normal,,,,[],,,[],,Who's in the camp right now?,,,1160.87;232.7298
Player_20_29,20,29,1,8,,,离开,False,Block,Normal,,,,[],,,[],,Exit,,,1417.506;221.86
特律_20_30,20,30,8,1,,,"我们自由联合协会的风格以灵活和保守为主,通过各种有力手段去击败对方.你要尝试和我对战吗？如果胜利我会将记忆传输给你。",False,Block,Normal,"(CurrentQuestState(""与特律对战"")==""success"") and\nvariable[""TeriIsKill""]~=true",,,[],,,[],,,,,2168.018;234.3931
特律_20_31,20,31,8,1,,,"铁匠黑色史密斯,自由联合协会的铁匠,善于制作各种物品和武器卡牌,矮人托奇,肯托的商人,你或许可以尝试问问他前往沃里达的路线",False,Block,Normal,,,,[],,,[],,"Blacksmith Black Smith, a free union blacksmith who makes various items and weapon cards, Dwarf Torch, the merchant of Kentor, you might want to try asking him the route to Wolida",,,1284.787;329.4683
Player_20_32,20,32,1,8,,,对战,False,Block,Normal,,"SetQuestState(""与特律对战"",""active"");",,[],,,[],,,,,2242.051;290.7712
特律_20_33,20,33,8,1,,,不断的尝试会产生好的结果,False,Block,Normal,"variable[""TeriIsKill""]~=false",OpenPakcSelection();,,[],,,[],,,,,2516.493;332.4947
特律_20_35,20,35,8,1,,,尝试击败我吧,False,Block,Normal,,OpenPakcSelection();,,[],,,[],,,,,2392.668;355.9106
特律_20_36,20,36,8,1,,,[lua(GetPlayerName())]有什么需要帮助?,False,Block,Normal,"CurrentQuestState(""设法找到瑞奇党的据点"")==""active"";",,,[],,,[],,[lua(GetPlayerName())] yes?,,,1360.325;80.68378
Player_20_37,20,37,1,8,,,圣山对决,False,Block,Normal,,,,[],,,[],,,,,1897.679;70.84973
Player_20_38,20,38,1,8,,,你知道瑞奇党的位置吗?,False,Block,Normal,"CurrentQuestState(""设法找到瑞奇党的据点"")==""active"";",,,[],,,[],,Did you know where's the Ruiki ?,,,1624.61;130.0552
特律_20_39,20,39,8,1,,,"为什么你要他们的位置,他们是一群窃贼.",False,Block,Normal,,,,[],,,[],,Why do you want their place? They're a bunch of thieves.,,,1712.19;218.2075
Player_20_40,20,40,1,8,,,托奇需要找到瑞奇,False,Block,Normal,,,,[],,,[],,Quoki needs to found ruiki.,,,1627.08;292.0116
Player_20_41,20,41,1,8,,,他们不就是一些老鼠吗?,False,Block,Normal,,,,[],,,[],,,,,1945.469;338.8675
特律_20_43,20,43,8,1,,,"在那次事件之前他们可不是,他们是一群高明的灵视行者,负责帮助先知将发送的信息块安全的交给圣山.但是他们背叛了圣山.",False,Block,Normal,,,,[],,,[],,,,,1996.341;415.7515
Player_20_45,20,45,1,8,,,是那次圣山欺骗事件吗?,False,Block,Normal,,,,[],,,[],,,,,2117.686;474.6596
特律_20_46,20,46,8,1,,,你可以去失落的古城问问那些老鼠.,False,Block,Normal,,,,[],,,[],,You can found him at lost dungeon,,,1613.324;371.4712
Player_20_47,20,47,1,8,,,是那群只会唧唧复唧唧的老鼠吗?,False,Block,Normal,,,,[],,,[],,Is it the mice who can only peep and peep,,,1543.322;509.9977
特律_20_48,20,48,8,1,,,"这是他们的加密通话,他们将自己语言通过空气中的信息节点进行加密.利用这个装置可以获取到他们交流的信息节点并进行转译,地点已经在地图上标记\n""解锁地点""\n""获得物品""",False,Block,Normal,,"UnlockLoc(""瑞奇党秘密地点"");\nDungeon_GetItems(10018,1);\nSetQuestState(""尝试获取瑞奇的信任"",""active"");",,[],,,[],,"This is their encrypted call, where they encrypt their own language through information nodes in the air. The device can be used to capture and interpret the nodes of information they communicate, and the location has been marked on the map as ""unlock location"" to obtain the item",,,1652.519;655.1094
Player_20_49,20,49,1,8,,,如何破解,False,Block,Normal,,,,[],,,[],,,,,1333.828;746.343
特律_20_50,20,50,8,1,,,"和我对战吧,如果战胜了我,我就把信息流的处理方式告诉你.",False,Block,Normal,,,,[],,,[],,,,,1574.239;798.6958
Player_20_51,20,51,1,8,,,对战,False,Block,Normal,,"SetQuestState(""与特律对战获得破解瑞奇信息流的方式"",""active"");",,[],,,[],,,,,1542.023;823.0216
特律_20_52,20,52,8,1,New Dialogue Entry,,,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,1543.662;873.0216
特律_20_53,20,53,8,1,,,"是的,他们篡改了协议的内容并发送了圣山,后来奎卡人发现了端倪并发现了瑞奇党的所作所为.圣山作为惩罚将他们变成了老鼠.",False,Block,Normal,,"SetQuestState(""圣山欺骗事件"",""success"");",,[],,,[],,,,,2043.296;570.4817
特律_20_54,20,54,8,1,New Dialogue Entry,,,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,1920.478;173.8214
Player_20_55,20,55,1,8,,,我该如何找到他们.,False,Block,Normal,,,,[],,,[],,,,,1906.304;506.5915
特律_20_57,20,57,8,1,,,你可以到失落的古城去找他们,False,Block,Normal,,,,[],,,[],,,,,1923.873;580.9152
特律_20_58,20,58,8,1,New Dialogue Entry,,,True,Block,Normal,,,,[],,,[],,,,,752.9682;70.08461
Player_21_0,21,0,1,2,START,,,False,Block,Normal,,,None(),[],,,[],,,,,671.9768;4.883949
瑞奇_21_1,21,1,2,1,,,"你好,幸存者",False,Block,Normal,,,,[],,,[],,,,,336.3332;31.99245
Player_21_2,21,2,1,2,,,你是谁?,False,Block,Normal,,,,[],,,[],,,,,118.6872;189.6804
Player_21_3,21,3,1,2,,,你去过沃里达吗?,False,Block,Normal,,,,[],,,[],,,,,310.2383;158.6138
Player_21_4,21,4,1,2,,,制作物品,False,Block,Normal,"CurrentQuestState(""SmithOrder"")==""success"";",OpenCraftShop();,,[],,,[],,,,,1672.818;42.51031
Player_21_5,21,5,1,2,,,商店,False,Block,Normal,"CurrentQuestState(""SmithOrder"")==""success"";",OpenShop();,,[],,,[],,,,,1469.984;85.43243
瑞奇_21_6,21,6,2,1,,,"[lua(GetPlayerName())],你来了.",False,Block,Normal,,,,[],,,[],,,,,1108.381;30.13618
瑞奇_21_7,21,7,2,1,,,"我是黑色史密斯,自由联合协会的铁匠,我能制作任何东西，只要合适的材料和价格.",False,Block,Normal,,,,[],,,[],,,,,149.5871;231.9751
瑞奇_21_8,21,8,2,1,,,"圣山大陆的圣十字路口,贸易的中心,你会在沃里达弄到一切.",False,Block,Normal,,,,[],,,[],,,,,398.0049;212.0029
Player_21_9,21,9,1,2,,,你知道奎卡还有什么方式前往沃里达吗?,False,Block,Normal,,,,[],,,[],,,,,448.954;252.0129
瑞奇_21_10,21,10,2,1,,,"主要路线被所多提斯人占领,他会放逐所有与奎卡接触的人，所以目前不能前往.",False,Block,Normal,,,,[],,,[],,,,,500.8441;317.1059
Player_21_11,21,11,1,2,,,你怎么看所多提斯的对战方式。,False,Block,Normal,,,,[],,,[],,,,,49.81017;314.8582
Player_21_12,21,12,1,2,,,如何学习?,False,Block,Normal,,,,[],,,[],,,,,233.9714;290.2318
Player_21_13,21,13,1,2,,,还有什么方式前往沃里达.,False,Block,Normal,"CurrentQuestState(""与托奇对话"")==""unassigned"";",,,[],,,[],,,,,653.5742;252.4777
Player_21_14,21,14,1,2,,,你对所多提斯怎么看？,False,Block,Normal,,,,[],,,[],,,,,533.7072;365.0852
瑞奇_21_15,21,15,2,1,,,"我是亲奎卡派的,精简明了,不像所多提斯那样狡猾.我们以保守和中立为主.我们通过装备和强化去击败对方.",False,Block,Normal,,,,[],,,[],,,,,41.81145;520.0433
瑞奇_21_16,21,16,2,1,,,"这让人不敢相信他们会利用外界来获取自己的主导权,但是我觉得所多提斯是被人操纵了,我与所多提斯人接触过,他们不可能为因为这件事情而采取极端的措施.",False,Block,Normal,,,,[],,,[],,,,,598.8009;422.1338
Player_21_17,21,17,1,2,,,裂缝打开的后果,False,Block,Normal,,,,[],,,[],,,,,574.7704;476.182
瑞奇_21_21,21,21,2,1,,,"和我来把圣山吧,如果战胜了我,我就共享记忆给你",False,Block,Normal,,,,[],,,[],,,,,278.6843;366.5334
Player_21_22,21,22,1,2,,,好吧,False,Block,Normal,,"SetQuestState(""战胜黑色史密斯"",""active"");",,[],,,[],,,,,164.9982;408.8141
Player_21_23,21,23,1,2,,,下次一定,False,Block,Normal,,,,[],,,[],,,,,341.3247;448.048
瑞奇_21_24,21,24,2,1,,,承受着我的防御吧,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,299.6928;515.7331
瑞奇_21_25,21,25,2,1,,,聪明的旅行者攻破了我的铜墙铁壁.我这就把记忆共享给你,False,Block,Normal,"(CurrentQuestState(""战胜黑色史密斯"")==""active"")and\n(Variable[""DungeonBoss""]>=1)","SetQuestState(""战胜黑色史密斯"",""success"");",,[],,,[],,,,,606.3741;155.6931
瑞奇_21_26,21,26,2,1,,,"你可以问问托奇,就是前面那个头发倒着长的秃头矮子.他或许知道目前线路的情况.",False,Block,Normal,,,,[],,,[],,,,,801.1359;387.7697
Player_21_27,21,27,1,2,,,他是谁?,False,Block,Normal,,,,[],,,[],,,,,868.8504;468.7827
瑞奇_21_28,21,28,2,1,,,"他是肯托的商人,负责从奎卡协商克农,肯托专门负责圣山的列车运输网.",False,Block,Normal,,,,[],,,[],,,,,945.4073;536.8907
Player_21_30,21,30,1,2,,,我这就去找他.,False,Block,Normal,,"SetQuestState(""与托奇对话"",""active"");",,[],,,[],,,,,1054.541;613.3742
Player_21_31,21,31,1,2,,,对战,False,Block,Normal,,,,[],,,[],,,,,1257.251;67.08156
Player_21_32,21,32,1,2,,,离开,False,Block,Normal,,,,[],,,[],,,,,747.3882;128.2663
瑞奇_21_33,21,33,2,1,New Dialogue Entry,,,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,1299.566;116.3276
Player_21_34,21,34,1,2,,,装备如何制作?,False,Block,Normal,,,,[],,,[],,,,,838.8514;263.7012
瑞奇_21_35,21,35,2,1,,,"制作是获得装备的途径之一,但是如果需要独自制作需要去沃里达的炼金协会获得制作许可证,届时,你才可以独自制作物品,通过与别人共享记忆或者灵感获得新的物品.",False,Block,Normal,,,,[],,,[],,,,,955.5611;295.7475
Player_21_36,21,36,1,2,,,制作材料的获取,False,Block,Normal,,,,[],learn to craft equipment by smith who have craft pass.,,[],,,,,1041.255;364.7661
Player_21_37,21,37,1,2,,,离开,False,Block,Normal,,,,[],,,[],,,,,1275.481;307.2278
瑞奇_21_38,21,38,2,1,,,"圣山会造成严重的分配不均,资源会大肆流向外界.而且裂缝的开启会使恶魔腐蚀环境.",False,Block,Normal,,,,[],,,[],,,,,510.0483;529.1934
瑞奇_21_39,21,39,2,1,,,"你可以在我这边制作物品,我把需要的材料清单给你并把位置标示给你,你去那边把材料交给我吧.",False,Block,Normal,,"SetQuestState(""丛林奇兵"",""active"");",,[],,,[],,,,,1198.25;421.5055
瑞奇_21_40,21,40,2,1,,,带来了吗?,False,Block,Normal,"CurrentQuestState(""丛林奇兵"")==""active"";",,,[],,,[],,,,,881.3367;66.08481
Player_21_41,21,41,1,2,,,还没,False,Block,Normal,,,,[],,,[],,,,,862.1288;173.3792
Player_21_42,21,42,1,2,,,交给史密斯,False,Block,Normal,"(CurrentQuest(""丛林奇兵"")==""active)and\n([var=""万用材料""]>=3);",,,[],,,[],,,,,1046.432;161.8098
瑞奇_21_43,21,43,2,1,,,找到你想合成的东西吧.,False,Block,Normal,,"SetQuestState(""丛林奇兵"",""success"");\nOpenCraftPanel();",,[],,,[],,,,,1136.363;248.5584
Player_21_44,21,44,1,2,,,那我们需要加紧赶到沃里达，你知道如何前往吗?,False,Block,Normal,,,,[],,,[],,,,,514.4783;642.2214
瑞奇_21_45,21,45,2,1,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,532.2325;702.5698
Player_21_47,21,47,1,2,,,你知道输油剂怎么制作吗,False,Block,Normal,"CurrentQuestState(""油管堵塞"")==""active""",,,[],,,[],,,,TRUE,1491.541;325.9141
瑞奇_21_48,21,48,2,1,,,"需要滴虫的体液,那个滑溜溜的虫还是少见为妙.",False,Block,Normal,,,,[],,,[],,,,TRUE,1632.11;450.8661
Player_21_49,21,49,1,2,,,我需要输油剂去疏通列车输油管,False,Block,Normal,,,,[],,,[],,,,TRUE,1661.386;586.9192
瑞奇_21_50,21,50,2,1,,,"我把地点标示给你，那里有大量的滴虫,他们惧怕火.",False,Block,Normal,,"SetQuestState(""滑溜溜的丛林"",""active"");\nUnlockLoc(""滑溜溜的丛林"");",,[],,,[],,,,TRUE,1697.272;707.6749
Player_21_51,21,51,1,2,,,我已经拿到了滴虫的体液了.,False,Block,Normal,"CurrentQuestState(""滑溜溜的丛林"")==""active""","CheckItemEnough(""滴虫体液"",3);\n",,[],,,[],,,,TRUE,1705.52;303.6321
瑞奇_21_52,21,52,2,1,,,"这是输油剂,之后你就可以在我这里制作输油剂了.",False,Block,Normal,"Variable[""ItemEnough""]~=false","SetQuestState(""滑溜溜的丛林"",""success"");\nRemoveItemAmount(""滴虫体液"",3);\nVariable[""ItemEnough""]=false\nGiveItems(10003);",,[],,,[],,,,TRUE,1955.107;442.8772
Player_21_53,21,53,1,2,,,制作,False,Block,Normal,,OpenCraft();,,[],,,[],,,,,2022.028;223.7157
瑞奇_21_54,21,54,2,1,New Dialogue Entry,,,True,Block,Normal,"CurrentQuestState(""油管堵塞"")==""active""",,,[],,,[],,,,,1433.461;204.0388
Player_21_56,21,56,1,2,,,制作物品,False,Block,Normal,,OpenCraft();,,[],,,[],,,,,1;18.92095
Player_21_58,21,58,1,2,,,感谢,False,Block,Normal,,,,[],,,[],,,,,2115.452;530.6749
瑞奇_21_59,21,59,2,1,,,"不够,我要3个才能制作",False,Block,Normal,"Variable[""ItemEnough""]~=true",,,[],,,[],,,,,2116.783;377.6686
Player_21_60,21,60,1,2,,,5 potion,False,Block,Normal,,,,[],,,[],,,,,1948.091;285.99
瑞奇_21_61,21,61,2,1,New Dialogue Entry,,,False,Block,Normal,,GiveItems(20024);,,[],,,[],,,,,2220.694;278.4557
瑞奇_21_62,21,62,2,1,,,我看看,False,Block,Normal,,,,[],,,[],,,,,1846.511;374.3759
瑞奇_21_63,21,63,2,1,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,1;68.92094
Player_23_0,23,0,1,3,START,,,False,Block,Normal,,,None(),[],,,[],,,,,709.4187;1
托奇_23_1,23,1,3,1,,,"你好,真是日了狗了,所多提斯那些人来的真不是时候.",False,Block,Normal,"CurrentQuestState(""保护列车"")==""unassigned""",,,[],,,[],,,,,465.7551;116.4198
Player_23_2,23,2,1,3,,,对你产生什么影响?,False,Block,Normal,"CurrentQuestState(""托奇的需求"")==""unassigned""",,,[],,,[],,,,,170.7901;96.91259
